"master_id","last_session_date","total_sessions","avg_session_duration_min","pages_per_session","add_to_cart_rate","purchase_conversion_rate","most_viewed_category","preferred_channel","last_campaign_click"
"7b358534-2a07-11ea-87cc-000d3a38a36f","2020-06-08","47","7.3","4.7","0.31","0.16","Clothing","email","Instagram Ads"
"d7caeeda-ad23-11e9-a2fc-000d3a38a36f","2021-01-31","41","12.3","5.1","0.13","0.10029685905012","Accessories","email","None"
"48aa8e64-6659-11ea-82da-000d3a38a36f","2021-05-14","8","7","7","0.31","0.08","Clothing","email","Google Ads"
"f6de2bd0-a36d-11e9-a2fc-000d3a38a36f","2020-07-27","51","8","5.6","0.34","0.1","Shoes","instore","Instagram Ads"
"cc157e4c-5bed-11ea-b5b6-000d3a38a36f","2020-05-12","17","7.4","3.1","0.12","0.069977411315687","Bags","mobile_app","None"
"46fdb554-a5c1-11e9-a2fc-000d3a38a36f","2021-01-15","51","12.9","6.1","0.18","0.14","Shoes","mobile_app","Email Newsletter"
"e7c57e80-1e9d-11eb-82d1-000d3a38a36f","2021-03-08","18","8","5","0.26","0.07","Bags","email","Email Newsletter"
"2fcc1132-52f5-11ea-9ade-000d3a38a36f","2021-01-23","50","7","7.5","0.37","0.15","Bags","instore","Email Newsletter"
"eb597534-2e47-11ea-9ad5-000d3a38a36f","2021-03-07","27","10.1","6.1","0.06","0.04726977404564","Bags","mobile_app","SMS Push"
"4a3f22ee-b0ec-11e9-9757-000d3a38a36f","2020-09-30","31","13.8","7.6","0.25","0.25","Accessories","web","SMS Push"
"49528ea4-5ffe-11ea-8dd8-000d3a38a36f","2020-12-16","4","4.3","4.5","0.1","0.03","Clothing","web","SMS Push"
"35bf1bf0-a2c1-11e9-a2fc-000d3a38a36f","2020-05-13","2","9","8.2","0.2","0.12","Clothing","mobile_app","Instagram Ads"
"63745032-ab69-11e9-a2fc-000d3a38a36f","2020-03-06","56","5.5","6.9","0.24","0.12","Bags","web","SMS Push"
"81b9e456-e2ed-11e9-ad00-000d3a38a36f","2020-07-23","5","12.3","7.7","0.33","0.24","Sportswear","web","Email Newsletter"
"5cd67ed6-a5a5-11e9-a2fc-000d3a38a36f","2020-10-24","17","4.7","5","0.4","0.23","Shoes","mobile_app","SMS Push"
"4efe2a3a-18d1-11ea-9213-000d3a38a36f","2020-04-26","54","10.4","5.7","0.25","0.12","Accessories","mobile_app","SMS Push"
"0fa34bd2-a38c-11e9-a2fc-000d3a38a36f","2020-09-23","39","5.8","5.8","0.2","0.07","Clothing","email","None"
"5426a8d8-a8c5-11e9-a2fc-000d3a38a36f","2020-05-28","32","12.9","5.1","0.23","0.16","Clothing","mobile_app","SMS Push"
"2fcaf8e4-2bb6-11ea-853d-000d3a38a36f","2020-07-12","29","15.3","4.6","0.26","0.04","Sportswear","web","Instagram Ads"
"6ee27ee0-ff14-11e9-a5e8-000d3a38a36f","2020-06-27","16","11.7","3.6","0.08","0.06","Accessories","instore","Email Newsletter"
"13966682-5649-11ea-b9b9-000d3a38a36f","2020-05-27","1","7.9","4.4","0.08","0.061839605575705","Bags","instore","Instagram Ads"
"fa305e08-66cb-11ea-82da-000d3a38a36f","2021-04-09","12","4.4","5.6","0.17","0.09255214901721","Shoes","mobile_app","Google Ads"
"15e697be-5bf7-11ea-a55f-000d3a38a36f","2020-01-05","19","8.6","2.7","0.07","0.045509743863308","Sportswear","mobile_app","Email Newsletter"
"160db8aa-aa98-11e9-a2fc-000d3a38a36f","2021-06-09","9","8.8","8.3","0.22","0.19","Sportswear","email","SMS Push"
"e7819702-2bf4-11ea-91ab-000d3a38a36f","2020-10-06","48","15","8.8","0.14","0.05","Accessories","mobile_app","Google Ads"
"018a6c62-a132-11e9-a2fc-000d3a38a36f","2021-05-13","7","8.4","4.6","0.07","0.062628892076592","Bags","mobile_app","Google Ads"
"4d3d66c0-2033-11ea-87bf-000d3a38a36f","2021-03-11","30","5.9","7.8","0.07","0.052414901690053","Bags","web","SMS Push"
"5c0c1e28-3972-11ea-85d6-000d3a38a36f","2020-08-03","15","8.6","4.8","0.19","0.09","Accessories","web","Google Ads"
"265d02a8-253e-11ea-bf27-000d3a38a36f","2021-05-29","44","6.9","3.8","0.17","0.14","Accessories","web","Instagram Ads"
"2d604734-3dbe-11ea-9e19-000d3a38a36f","2020-05-16","4","7.7","7.6","0.34","0.03","Accessories","mobile_app","None"
"14f40ac6-afe5-11e9-9757-000d3a38a36f","2020-10-06","6","14.5","8.8","0.1","0.086395448695109","Clothing","mobile_app","Instagram Ads"
"6d2c6a30-a1ee-11e9-a2fc-000d3a38a36f","2020-05-11","38","5.5","5.6","0.06","0.041238032153989","Accessories","mobile_app","Email Newsletter"
"0e430d4e-a52c-11e9-a2fc-000d3a38a36f","2021-01-27","47","10.9","7.5","0.07","0.03","Shoes","web","Instagram Ads"
"0c719814-66ce-11ea-82da-000d3a38a36f","2021-04-25","35","7.1","1","0.17","0.02","Sportswear","instore","None"
"d9d7ef6c-4624-11ea-b6c0-000d3a38a36f","2021-05-27","2","7.9","4.3","0.26","0.13","Clothing","instore","SMS Push"
"912cdd58-9f2c-11e9-9897-000d3a38a36f","2021-02-22","5","8","7.2","0.23","0.04","Shoes","email","SMS Push"
"45e919de-29f5-11ea-87cc-000d3a38a36f","2020-07-20","8","5.1","8.3","0.25","0.04","Shoes","mobile_app","Google Ads"
"e08d60a8-b1cd-11e9-89fa-000d3a38a36f","2021-04-06","51","9.8","6.2","0.27","0.1","Sportswear","instore","Google Ads"
"6c0d6b08-a389-11e9-a2fc-000d3a38a36f","2020-07-20","53","1.2","5.1","0.16","0.1080390479942","Accessories","mobile_app","Instagram Ads"
"c5ffc76c-a5bb-11e9-a2fc-000d3a38a36f","2020-05-31","30","7.1","7","0.37","0.23","Shoes","mobile_app","Google Ads"
"57ca992a-26ad-11ea-aaaa-000d3a38a36f","2020-08-09","48","8.9","6.3","0.05","0.031150306087519","Bags","web","None"
"c672f11a-aef8-11e9-a2fc-000d3a38a36f","2020-03-19","19","9.7","4.8","0.11","0.05","Shoes","web","Google Ads"
"9764c0de-dea4-11e9-957d-000d3a38a36f","2020-07-18","30","9.6","2.6","0.28","0.03","Bags","mobile_app","Google Ads"
"81a7dc00-2697-11ea-b9a0-000d3a38a36f","2020-04-08","55","4.6","5.1","0.39","0.04","Clothing","mobile_app","Instagram Ads"
"4116f666-a68a-11eb-a6d3-000d3a299ebf","2020-07-31","31","6.7","6.7","0.1","0.070315777607142","Shoes","instore","SMS Push"
"87367058-9dd2-11e9-9897-000d3a38a36f","2020-05-22","16","8.4","5.7","0.3","0.09","Clothing","web","Instagram Ads"
"802543a0-26ff-11ea-aaaa-000d3a38a36f","2021-01-23","38","5.7","9","0.14","0.07706986412834","Accessories","mobile_app","None"
"7f2a215a-ac1b-11e9-a2fc-000d3a38a36f","2021-01-08","22","8.5","7.7","0.12","0.089105734821707","Accessories","web","Google Ads"
"9bae735c-9ddf-11e9-9897-000d3a38a36f","2020-02-21","33","9.6","3.5","0.16","0.13306235844293","Accessories","web","Email Newsletter"
"a1db752a-af9d-11e9-a2fc-000d3a38a36f","2020-05-14","50","6.4","4.5","0.11","0.08616057372827","Clothing","mobile_app","Google Ads"
"92531d48-ad49-11e9-a2fc-000d3a38a36f","2021-02-14","22","9.9","2.1","0.23","0.15","Sportswear","mobile_app","SMS Push"
"05081884-3ed1-11ea-b794-000d3a38a36f","2021-04-14","8","7.2","4.6","0.38","0.21","Clothing","mobile_app","Google Ads"
"62f8a0c6-a575-11e9-a2fc-000d3a38a36f","2020-04-21","37","5.6","2.2","0.37","0.05","Accessories","email","Email Newsletter"
"ed7f5eb8-b026-11e9-9757-000d3a38a36f","2021-06-08","12","12","7.7","0.24","0.22","Sportswear","web","Instagram Ads"
"26f0f738-5bf3-11ea-aa73-000d3a38a36f","2020-02-13","50","6.5","5.7","0.31","0.18","Bags","mobile_app","Google Ads"
"7442a43a-a719-11e9-a2fc-000d3a38a36f","2021-01-31","5","3.7","9.6","0.12","0.1","Sportswear","email","SMS Push"
"7b7c68e6-85e2-11ea-a90b-000d3a38a36f","2020-09-17","25","6.5","3","0.24","0.2","Sportswear","mobile_app","Instagram Ads"
"d165c620-a781-11e9-a2fc-000d3a38a36f","2021-06-28","54","8.7","3.8","0.32","0.17","Sportswear","mobile_app","SMS Push"
"8926a622-a8b7-11e9-a2fc-000d3a38a36f","2021-01-22","29","9","5.8","0.16","0.03","Sportswear","mobile_app","SMS Push"
"c8b46b46-a298-11e9-a2fc-000d3a38a36f","2021-04-20","13","4.7","4.4","0.12","0.078829272172791","Shoes","instore","Email Newsletter"
"37b7bac6-a84c-11e9-a2fc-000d3a38a36f","2021-02-13","53","9.9","4.5","0.15","0.08","Clothing","mobile_app","Google Ads"
"ddb90058-15e6-11ea-aa74-000d3a38a36f","2020-01-16","26","7.9","4.5","0.15","0.14","Shoes","web","Email Newsletter"
"353e0aa2-9dac-11e9-9897-000d3a38a36f","2020-04-11","22","3.6","6.6","0.14","0.10027051510687","Accessories","mobile_app","None"
"16be1ef8-4500-11eb-806e-000d3a38a36f","2020-07-04","29","3","5.7","0.07","0.056230183906583","Shoes","web","Instagram Ads"
"5088faba-d6eb-11e9-93bc-000d3a38a36f","2020-01-25","12","8.6","5.3","0.22","0.07","Sportswear","web","None"
"3654a4de-5b0a-11ea-87a3-000d3a38a36f","2020-03-12","48","7","2.9","0.11","0.062934841173919","Clothing","mobile_app","SMS Push"
"dc20730a-5bca-11ea-9aa5-000d3a38a36f","2020-01-18","46","5.3","4.6","0.36","0.09","Shoes","mobile_app","Instagram Ads"
"a53eed14-af48-11e9-a2fc-000d3a38a36f","2020-11-27","43","6.1","3","0.33","0.18","Sportswear","web","Email Newsletter"
"0d78721c-d106-11ea-8b59-000d3a38a36f","2020-04-06","28","7.7","6.5","0.37","0.09","Shoes","email","Email Newsletter"
"fde16f4e-ac02-11e9-a2fc-000d3a38a36f","2020-01-12","9","7.6","8.5","0.36","0.25","Shoes","mobile_app","Instagram Ads"
"c44b5a22-f1d6-11ea-bde9-000d3a38a36f","2020-01-11","55","7.6","5.1","0.17","0.08","Sportswear","mobile_app","None"
"8337762c-5642-11ea-b9b9-000d3a38a36f","2020-06-11","10","7.6","1","0.32","0.16","Clothing","mobile_app","Instagram Ads"
"d6c59b44-0083-11ea-a5e8-000d3a38a36f","2020-10-09","48","13.9","4.2","0.22","0.08","Clothing","instore","None"
"a37ae862-9902-11ea-b97a-000d3a38a36f","2020-08-28","51","6.5","4.6","0.14","0.12","Shoes","mobile_app","Google Ads"
"5b42634e-a11a-11e9-a2fc-000d3a38a36f","2020-02-14","42","10.2","7.2","0.18","0.08","Accessories","mobile_app","Google Ads"
"d2fa0c24-9edb-11ea-80cd-000d3a38a36f","2020-09-11","26","9.8","4.8","0.25","0.11","Bags","mobile_app","Instagram Ads"
"c0d3f126-a5a9-11e9-a2fc-000d3a38a36f","2020-03-07","53","6.3","9.2","0.35","0.16","Bags","mobile_app","Email Newsletter"
"4ead3892-9e2d-11e9-9897-000d3a38a36f","2020-02-11","36","2.9","1.2","0.05","0.029505443722221","Bags","mobile_app","SMS Push"
"df58ad34-c4f8-11ea-98f7-000d3a38a36f","2021-01-18","59","6.7","2.9","0.2","0.07","Bags","mobile_app","None"
"b8d62f64-2778-11eb-8a9b-000d3a38a36f","2020-08-21","53","3","7.8","0.05","0.044583926462942","Sportswear","web","SMS Push"
"5695b238-2c1b-11ea-91ab-000d3a38a36f","2021-04-29","40","2.6","6.5","0.15","0.09","Clothing","mobile_app","Email Newsletter"
"c505bb46-5641-11ea-b9b9-000d3a38a36f","2020-02-08","11","6.5","7.7","0.19","0.02","Shoes","mobile_app","SMS Push"
"766dcb38-d62e-11e9-93bc-000d3a38a36f","2020-01-11","6","8.2","6","0.21","0.10691250486647","Clothing","email","SMS Push"
"ceebdba6-f82a-11e9-b138-000d3a38a36f","2021-02-12","4","7.4","7.9","0.31","0.08","Bags","instore","None"
"fb237eb6-40f2-11ea-8359-000d3a38a36f","2020-04-17","53","3.1","7.7","0.31","0.25","Shoes","web","Google Ads"
"9ba6491e-2be9-11ea-91ab-000d3a38a36f","2020-04-03","27","4.4","5.1","0.16","0.14","Clothing","mobile_app","Google Ads"
"60fd76ee-bbb2-11ea-a0c9-000d3a38a36f","2020-03-24","55","8.5","5.8","0.18","0.092505773160937","Shoes","web","None"
"eeaf6862-a2d6-11e9-a2fc-000d3a38a36f","2020-02-27","24","9.9","2.5","0.14","0.04","Accessories","instore","None"
"555a0b22-a2bd-11e9-a2fc-000d3a38a36f","2020-10-19","5","5.5","7.3","0.19","0.14","Accessories","web","SMS Push"
"b887e240-9746-11ea-a9c8-000d3a38a36f","2020-01-16","50","7.9","4.5","0.17","0.01","Clothing","mobile_app","None"
"c14c523a-4e1c-11ea-99ba-000d3a38a36f","2021-04-21","54","8.6","7.4","0.28","0.1","Bags","web","SMS Push"
"3ab65f5e-263e-11eb-8a9b-000d3a38a36f","2020-06-13","57","13.2","6.6","0.1","0.02","Shoes","mobile_app","Instagram Ads"
"e70a6778-b128-11e9-9757-000d3a38a36f","2021-03-12","3","12.7","5.7","0.06","0.046306165752016","Clothing","instore","SMS Push"
"17746382-132f-11eb-8ffc-000d3a38a36f","2021-02-06","7","9.8","8.1","0.06","0.040873784594399","Bags","mobile_app","None"
"d13be372-d34b-11ea-9838-000d3a38a36f","2021-01-20","24","1.9","5.5","0.39","0.22","Bags","mobile_app","Google Ads"
"79c1d056-c820-11ea-a167-000d3a38a36f","2020-05-17","22","12.4","8.2","0.14","0.079755381766819","Sportswear","mobile_app","Email Newsletter"
"2f10b8a4-5b35-11ea-9812-000d3a38a36f","2021-06-14","12","9.4","4.8","0.31","0.18","Accessories","mobile_app","Email Newsletter"
"f147f51a-94ea-11ea-85df-000d3a38a36f","2020-10-19","35","6.1","8.4","0.3","0.06","Bags","email","Google Ads"
"80a2f0c6-1da8-11ea-8bf2-000d3a38a36f","2021-04-19","17","13.9","7.7","0.34","0.08","Shoes","web","Email Newsletter"
"9335e6e2-7281-11eb-aa44-000d3a38a36f","2021-04-06","3","7.1","4.2","0.19","0.096101482803838","Shoes","mobile_app","Instagram Ads"
"3b6b01a2-d7ac-11e9-93bc-000d3a38a36f","2021-01-07","11","14.5","6.4","0.28","0.05","Accessories","web","None"
"2ae832cc-d721-11e9-93bc-000d3a38a36f","2020-06-10","6","4.6","1","0.18","0.14816529949067","Accessories","mobile_app","Instagram Ads"
"0e650a1c-1f6a-11ea-87bf-000d3a38a36f","2020-02-13","43","6.7","5.5","0.13","0.11575980261083","Bags","mobile_app","Email Newsletter"
"533db8a8-a956-11e9-a2fc-000d3a38a36f","2020-03-23","36","1.8","3.3","0.4","0.2","Sportswear","mobile_app","Instagram Ads"
"1c829de2-5b3f-11ea-84d5-000d3a38a36f","2021-06-22","17","6.6","6.3","0.37","0.2","Accessories","web","None"
"cf3ec03e-1191-11ea-846f-000d3a38a36f","2021-06-02","22","11.6","9.1","0.21","0.1","Accessories","mobile_app","Google Ads"
"edf9b052-2f31-11ea-8467-000d3a38a36f","2021-02-14","1","6.3","12.4","0.26","0.2","Shoes","web","Google Ads"
"8756ae3e-9f41-11e9-9897-000d3a38a36f","2020-12-06","44","5.5","7.5","0.39","0.1","Accessories","mobile_app","Google Ads"
"1da3ec14-a8e6-11e9-a2fc-000d3a38a36f","2020-03-29","56","11.8","6.7","0.17","0.1","Shoes","web","None"
"d2c7fc3a-aab1-11e9-a2fc-000d3a38a36f","2020-08-17","3","8.5","5.1","0.34","0.2","Bags","web","Email Newsletter"
"c5cb0c96-a58b-11e9-a2fc-000d3a38a36f","2020-01-18","16","8.4","3","0.19","0.1","Shoes","mobile_app","None"
"d6061aba-ab30-11e9-a2fc-000d3a38a36f","2020-10-07","35","4.7","4.4","0.36","0.2","Clothing","mobile_app","Email Newsletter"
"d1244776-ac82-11e9-a2fc-000d3a38a36f","2021-02-25","14","5","4.7","0.22","0.01","Shoes","mobile_app","None"
"17e8086c-1dcd-11ea-8bf2-000d3a38a36f","2020-12-03","49","7.3","8","0.24","0.05","Sportswear","mobile_app","Email Newsletter"
"767c3332-66b9-11ea-82da-000d3a38a36f","2020-09-22","51","2.2","1","0.31","0.23","Bags","web","Instagram Ads"
"a8c07fde-a0d4-11e9-a2fc-000d3a38a36f","2020-12-20","7","10.4","6.1","0.36","0.16","Shoes","web","None"
"df0c25bc-1ba2-11eb-8d74-000d3a38a36f","2020-12-25","26","9.8","6.9","0.14","0.12","Accessories","mobile_app","None"
"efc9e39a-b167-11e9-89fa-000d3a38a36f","2020-08-04","56","9.3","9","0.31","0.15","Clothing","mobile_app","Email Newsletter"
"5969b392-ab88-11e9-a2fc-000d3a38a36f","2020-11-16","43","4.1","4","0.38","0.11","Shoes","web","Email Newsletter"
"78c64762-615b-11ea-8dd8-000d3a38a36f","2020-07-30","48","10.1","5.4","0.06","0.04","Bags","mobile_app","Instagram Ads"
"40bf507e-d705-11e9-93bc-000d3a38a36f","2020-07-21","31","5.4","7","0.1","0.076962531905923","Clothing","web","SMS Push"
"3677d748-ad9e-11e9-a2fc-000d3a38a36f","2020-06-01","24","11.7","4.4","0.17","0.14085312572727","Clothing","mobile_app","Email Newsletter"
"c3705d4a-d6b7-11e9-93bc-000d3a38a36f","2021-03-04","19","7.1","5.9","0.33","0.18","Accessories","mobile_app","Google Ads"
"e6287dfe-b213-11e9-89fa-000d3a38a36f","2020-10-13","37","8.2","5","0.25","0.21","Accessories","email","Google Ads"
"60bf479e-2769-11ea-aaaa-000d3a38a36f","2020-11-16","1","9.9","4.4","0.37","0.19","Bags","web","Instagram Ads"
"ce2cfe56-aa47-11e9-a2fc-000d3a38a36f","2021-03-11","25","8.9","8.7","0.21","0.13","Clothing","mobile_app","Instagram Ads"
"56b422e4-cc21-11ea-ac21-000d3a38a36f","2021-05-10","56","1","8.4","0.23","0.04","Bags","mobile_app","SMS Push"
"598777a4-1c00-11ea-ac4f-000d3a38a36f","2020-05-28","10","2.8","7.4","0.25","0.04","Bags","mobile_app","Google Ads"
"0b164022-2359-11ea-8523-000d3a38a36f","2021-06-25","18","5.6","5.4","0.37","0.02","Shoes","web","Email Newsletter"
"39d0989c-16e6-11ea-b4ec-000d3a38a36f","2021-04-26","42","9.2","6.8","0.07","0.041299717901546","Sportswear","email","Email Newsletter"
"a0722ff2-9ecc-11ea-80cd-000d3a38a36f","2020-11-21","1","13.2","7","0.23","0.05","Shoes","instore","Email Newsletter"
"c64dcf9e-9ef3-11e9-9897-000d3a38a36f","2020-01-29","29","7.1","9.6","0.18","0.08","Accessories","mobile_app","Google Ads"
"7fd5e7dc-b0f9-11e9-9757-000d3a38a36f","2020-09-15","13","10.4","1.3","0.16","0.14125106280112","Accessories","web","Email Newsletter"
"9167b7d4-ad50-11e9-a2fc-000d3a38a36f","2020-03-15","4","10","3.7","0.3","0.16","Sportswear","email","Google Ads"
"0d28697c-d6cd-11e9-93bc-000d3a38a36f","2021-05-12","57","4","5.7","0.17","0.11933047340396","Bags","mobile_app","None"
"5b4b0850-542f-11ea-b1db-000d3a38a36f","2021-02-19","12","8","6.4","0.06","0.035143449266112","Sportswear","mobile_app","SMS Push"
"6cdcfddc-43e8-11ea-8b43-000d3a38a36f","2020-12-05","56","6.2","3.6","0.12","0.12","Clothing","instore","None"
"7cd0dcc4-aae4-11e9-a2fc-000d3a38a36f","2020-11-03","48","5.2","6.3","0.15","0.10837771523425","Clothing","mobile_app","Instagram Ads"
"debdf09c-9540-11ea-85df-000d3a38a36f","2020-08-28","19","13.1","3.5","0.11","0.063942998685396","Bags","web","SMS Push"
"bbc236ae-9f35-11e9-9897-000d3a38a36f","2020-09-09","26","9.1","1","0.32","0.2","Clothing","mobile_app","Instagram Ads"
"24037cae-9491-11ea-85df-000d3a38a36f","2020-08-07","44","5.5","4.3","0.26","0.17","Sportswear","web","None"
"017c09ec-9d90-11e9-9897-000d3a38a36f","2021-01-31","38","6.2","7.4","0.29","0.15","Bags","instore","None"
"5f2a2640-563c-11ea-b9b9-000d3a38a36f","2020-12-01","16","8.4","6","0.24","0.14","Shoes","mobile_app","Google Ads"
"6100b9aa-b152-11e9-9757-000d3a38a36f","2020-01-29","44","9.1","2.2","0.29","0.04","Bags","mobile_app","SMS Push"
"9e8e8fac-a8ad-11e9-a2fc-000d3a38a36f","2021-05-08","25","2.1","6.6","0.3","0.04","Clothing","mobile_app","Instagram Ads"
"eda78652-b0af-11e9-9757-000d3a38a36f","2021-05-16","58","12","9.2","0.32","0.07","Bags","mobile_app","Instagram Ads"
"743ec16e-ede9-11e9-88c1-000d3a38a36f","2020-06-02","56","8.6","7.2","0.32","0.15","Sportswear","web","Instagram Ads"
"9fa00f18-5be7-11ea-9818-000d3a38a36f","2020-08-18","10","5.2","8.3","0.15","0.13084074617636","Shoes","mobile_app","None"
"a41c373e-e3b3-11ea-b769-000d3a38a36f","2020-04-11","37","15.2","6.5","0.13","0.1","Shoes","web","None"
"5c40d5e0-1b4b-11ea-9812-000d3a38a36f","2020-06-25","28","9.3","7.2","0.3","0.22","Shoes","web","Google Ads"
"fe0a7dbc-4fee-11eb-806e-000d3a38a36f","2020-08-19","28","12.6","4.5","0.39","0.02","Shoes","mobile_app","None"
"05c53862-398e-11ea-85d6-000d3a38a36f","2020-01-12","25","11.7","5.4","0.3","0.19","Accessories","web","None"
"3f764398-9ead-11e9-9897-000d3a38a36f","2020-07-04","25","14.1","3.8","0.23","0.03","Bags","email","Google Ads"
"60a9234e-b1e2-11e9-89fa-000d3a38a36f","2020-09-22","51","11.2","5.9","0.16","0.10984244541193","Clothing","instore","Email Newsletter"
"74ab0944-5f2d-11eb-8dbd-000d3a38a36f","2020-05-14","12","10.8","4.3","0.1","0.059806308849643","Sportswear","instore","Google Ads"
"86126572-b0b2-11e9-9757-000d3a38a36f","2020-01-31","8","10.3","2.6","0.25","0.13","Sportswear","instore","Email Newsletter"
"c0ee1922-5ba0-11ea-a012-000d3a38a36f","2021-03-31","36","12.3","5.2","0.08","0.059031432085327","Sportswear","web","Google Ads"
"c14608d6-a7d6-11e9-a2fc-000d3a38a36f","2020-09-15","58","6.3","4.3","0.37","0.12","Clothing","mobile_app","Google Ads"
"f6ed23fa-a0a7-11ea-9d0a-000d3a38a36f","2020-04-13","39","9.2","4.8","0.07","0.042556265013657","Accessories","mobile_app","Email Newsletter"
"a5317354-306d-11ea-bb28-000d3a38a36f","2021-03-06","58","6.4","8","0.1","0.086354279054827","Clothing","mobile_app","Instagram Ads"
"b94e4bb0-6a59-11eb-b5d7-000d3a38a36f","2021-01-16","24","10.8","6.3","0.32","0.08","Sportswear","web","SMS Push"
"e0cce662-a483-11e9-a2fc-000d3a38a36f","2021-04-13","23","7.1","5.6","0.36","0.02","Bags","mobile_app","Instagram Ads"
"68c0d64e-a96d-11e9-a2fc-000d3a38a36f","2021-05-27","37","7.3","7.7","0.11","0.072315087909733","Shoes","web","None"
"cf59d858-94d9-11ea-85df-000d3a38a36f","2020-07-25","11","2.3","5.6","0.07","0.039089556440747","Sportswear","mobile_app","Google Ads"
"1307586a-a3df-11e9-a2fc-000d3a38a36f","2021-03-22","17","14","7.6","0.1","0.02","Clothing","web","Instagram Ads"
"726ef60e-aaf7-11e9-a2fc-000d3a38a36f","2020-03-29","28","4.3","6.3","0.3","0.23","Sportswear","mobile_app","Google Ads"
"88c40c7c-b07a-11e9-9757-000d3a38a36f","2020-07-13","56","9.3","5.7","0.36","0.14","Sportswear","web","Instagram Ads"
"dc5fc14e-c55c-11ea-9dde-000d3a38a36f","2021-02-17","53","9.8","5.4","0.3","0.18","Shoes","web","Google Ads"
"3d53959e-b17b-11e9-89fa-000d3a38a36f","2020-05-01","3","12.2","6","0.18","0.15382687017565","Accessories","mobile_app","Email Newsletter"
"9a28700e-aaab-11e9-a2fc-000d3a38a36f","2021-04-06","2","6.5","8.1","0.26","0.06","Sportswear","mobile_app","SMS Push"
"afdeab80-adf7-11e9-a2fc-000d3a38a36f","2020-04-25","51","3.9","5.1","0.23","0.16","Sportswear","web","Google Ads"
"d619717a-4f2a-11ea-99ba-000d3a38a36f","2020-07-14","29","10.9","5.9","0.23","0.05","Shoes","web","Instagram Ads"
"cbf62d74-2648-11ea-8e1c-000d3a38a36f","2020-02-05","57","11.5","6.3","0.34","0.07","Shoes","mobile_app","None"
"fd1f5892-24f1-11ea-bf27-000d3a38a36f","2020-03-07","34","9.1","6.8","0.38","0.14","Clothing","mobile_app","Email Newsletter"
"781e9584-9e2f-11e9-9897-000d3a38a36f","2020-10-07","14","8.1","4","0.36","0.06","Clothing","web","None"
"685891b6-72ed-11ea-92d0-000d3a38a36f","2021-04-23","58","7.9","6.4","0.32","0.12","Sportswear","instore","Google Ads"
"48a8352c-b184-11e9-89fa-000d3a38a36f","2020-01-11","33","4.7","5.4","0.21","0.01","Accessories","web","Instagram Ads"
"9288e6a6-2b7c-11ea-9d27-000d3a38a36f","2020-11-17","48","1.3","5","0.13","0.08373496919923","Bags","mobile_app","Email Newsletter"
"4178115a-a9b4-11e9-a2fc-000d3a38a36f","2020-08-27","47","13","8.5","0.18","0.13639329605353","Accessories","email","Instagram Ads"
"51b642b4-d7a7-11e9-93bc-000d3a38a36f","2020-02-29","18","8","2.9","0.35","0.07","Shoes","mobile_app","Instagram Ads"
"0151bbee-a7de-11e9-a2fc-000d3a38a36f","2020-06-13","29","10.5","7","0.05","0.02","Sportswear","email","None"
"8fd9dd3c-99fb-11ea-a274-000d3a38a36f","2020-07-07","2","6.9","4.2","0.16","0.03","Shoes","mobile_app","Email Newsletter"
"fc9a4c9e-2986-11ea-b87a-000d3a38a36f","2021-05-01","11","6.9","3.9","0.22","0.16","Bags","email","Email Newsletter"
"7a28df5a-b1a4-11e9-89fa-000d3a38a36f","2020-04-01","31","6.6","5.6","0.06","0.050520409426419","Accessories","mobile_app","None"
"483025ec-5417-11ea-b1db-000d3a38a36f","2020-10-15","53","7.4","9.2","0.09","0.063119485980942","Sportswear","mobile_app","Instagram Ads"
"61c73266-a147-11ea-afff-000d3a38a36f","2021-05-23","49","11.4","6.1","0.3","0.01","Shoes","web","Google Ads"
"6bf622c8-f180-11e9-9346-000d3a38a36f","2020-03-15","13","8.4","7.8","0.38","0.24","Shoes","mobile_app","SMS Push"
"b9022322-a91a-11e9-a2fc-000d3a38a36f","2021-03-03","44","13","3.6","0.29","0.22","Sportswear","mobile_app","None"
"59ae4048-b155-11e9-9757-000d3a38a36f","2021-01-19","26","4.6","6.1","0.13","0.1132111623256","Bags","mobile_app","None"
"273ca7cc-a948-11e9-a2fc-000d3a38a36f","2020-02-22","56","7.5","6","0.15","0.12010550811145","Sportswear","email","Instagram Ads"
"76c6d196-2642-11eb-8a9b-000d3a38a36f","2020-06-23","34","7.8","1.6","0.26","0.08","Sportswear","web","Email Newsletter"
"47e8f4cc-6db4-11ea-84a8-000d3a38a36f","2021-04-18","54","10.2","7.5","0.4","0.04","Sportswear","email","Google Ads"
"ab02ce80-2a6f-11ea-b3a7-000d3a38a36f","2020-12-26","53","5.9","4.2","0.28","0.05","Shoes","web","Google Ads"
"07780746-adae-11e9-a2fc-000d3a38a36f","2020-09-26","50","11.5","8.2","0.08","0.07","Accessories","mobile_app","None"
"9452416a-9d6c-11e9-9897-000d3a38a36f","2021-02-10","10","9.9","4","0.11","0.08","Accessories","mobile_app","None"
"0d29afe8-d660-11e9-93bc-000d3a38a36f","2020-05-03","12","12.8","8.3","0.3","0.11","Accessories","mobile_app","Email Newsletter"
"ab91826c-b100-11e9-9757-000d3a38a36f","2021-01-10","49","6.5","7","0.31","0.18","Accessories","mobile_app","None"
